Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Box type (product.metafields.shopify.box-type),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Hardware mounting type (product.metafields.shopify.hardware-mounting-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mount material (product.metafields.shopify.mount-material),Organizer type (product.metafields.shopify.organizer-type),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
warn-axon-5500-lbs-winch,Warn Axon 5500 LBS Winch,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li>5500 Lbs</li>
<li>Warn Axon 55-S</li>
<li>50′ Synthetic rope</li>
<li>Supplied fairlead</li>
<li>Corded Remote</li>
<li>Warn 101150</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU #300317</p>
<p>Warn Industries leads the offroad world for winch design and quality manufacturing. This winch, the Warn Axon 55-S Powersport, is rated to pull up to 5500 lbs and is IP68 waterproofed for offroad conditions. Included with this winch is 50' of 1/4''  spydura rope, hawse fairlead, rocker bar digital switch, and HUB wireless receiver. We are proud to be a partner of Warn and offer their quality winches.</p>
<p>Specs, motor specs, and dimensions can be found with product images.</p>
<p>AJK Offroad will be soon be offering more winch mounts and bumpers in the near future, be sure to check for mounts!</p>",AJK Offroad,Uncategorized,,"4500 lbs, 5000 lbs, 5500 lbs, sxs winch, winch, woo_import_1",TRUE,Title,Default Title,,,,,,,,'300317,5443.10844,,0,deny,manual,1342.1,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.3.png?v=1710121954,1,Warn Axon 5500 LBS Winch  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
warn-axon-5500-lbs-winch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.png?v=1710121954,2,Warn Axon 5500 LBS Winch  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warn-axon-5500-lbs-winch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.2.png?v=1710121954,3,Warn Axon 5500 LBS Winch  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warn-axon-5500-lbs-winch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.1S.png?v=1710121954,4,Warn Axon 5500 LBS Winch  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warn-axon-5500-lbs-winch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.2S.png?v=1710121954,5,Warn Axon 5500 LBS Winch  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warn-axon-5500-lbs-winch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/WARN-55.3S.png?v=1710121954,6,Warn Axon 5500 LBS Winch  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-rzr-grill,Polaris RZR Grill,"<p class=""short-description"">Our grill for the Polaris RZR Pro lineup is designed to make your machine stand out on every ride. It follows the same shape as the stock grill to maintain a clean, seamless look that flows with your factory body lines.</p>
<p class=""short-description"">The outer two grill pieces are designed to fit the Pro R and Turbo R only. The center grill is compatible with the Pro R, Pro XP, and Turbo R.</p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li>Replaces factory grill</li>
<li>No drilling required</li>
<li>Looks GREAT</li>
<li>3D design with 3 layers</li>
<li style=""font-weight: 400;"">6061-T6 billet aluminum</li>
<li>CNC laser cut</li>
<li>The outside grills do not fit the Pro XP</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>SKU: 200541/200542/200578</p>
<p>This grill arrives fully assembled and ready to install—no drilling required. We use a three-layer design, with each piece powder-coated in factory Polaris colors for a bold, custom finish. Every layer is CNC laser-cut from .063"" thick aluminum and precision-bent to match the contours of your machine. The front and rear rings are color-matched to accent the center black layer, giving your front end a standout, high-performance look.</p>
",AJK Offroad,Uncategorized,,"front end, grill, polaris, polaris pro r, Pro R, Pro R Grill, woo_import_1",TRUE,Color,Black,,"Side Grills For Pro R, Turbo R",Yes,,,,,1)485-B 2)513-B,2267.96185,shopify,100,continue,manual,319.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.2.png?v=1746805565,1,Polaris RZR Grill by AJK Offroad Blue Color Installed,FALSE,Polaris RZR Grill | Made in USA | AJK Offroad,"Our grill for the Polaris RZR Pro lineup makes you stand out on every ride. It follows the same shape as the stock grill to maintain a clean, seamless look.",,,,,,,,,,,,,'3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.2.png?v=1746805565,lb,,190.61,active
polaris-rzr-grill,,,,,,,,,Gray,,,Yes,,,,,1)485-Gray 2)513-Gray,2267.96185,shopify,100,continue,manual,319.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/BLUE-GRILL.png?v=1722524006,2,Polaris RZR Grill by AJK Offroad Blue Grill Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.2.png?v=1746805565,lb,,190.61,
polaris-rzr-grill,,,,,,,,,Red,,,Yes,,,,,1)485-R 2)513-R,2267.96185,shopify,100,continue,manual,319.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/GRAY-GRILL-1.png?v=1722524006,3,Polaris RZR Grill by AJK Offroad Gray Grill Close Up ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.2.png?v=1746805565,lb,,190.61,
polaris-rzr-grill,,,,,,,,,Blue,,,Yes,,,,,1)485-BLU 2)513-BLU,2267.96185,shopify,100,continue,manual,319.06,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/black-grill-1.png?v=1722524006,4,Polaris RZR Grill by AJK Offroad Black Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.2.png?v=1746805565,lb,,190.61,
polaris-rzr-grill,,,,,,,,,Gray,,,No,,,,,200485-Gray,1814.36948,shopify,100,continue,manual,174.76,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/red-grill-done-1.png?v=1722524006,5,Polaris RZR Grill by AJK Offroad Red Grill Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/GRAY-GRILL-1.png?v=1722524006,lb,,71.89,
polaris-rzr-grill,,,,,,,,,Blue,,,No,,,,,200485-BLU,1814.36948,shopify,100,continue,manual,174.76,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.1.png?v=1746805920,6,Polaris RZR Grill by AJK Offroad Blue Grill Side Close Up Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/BLUE-GRILL.png?v=1722524006,lb,,71.89,
polaris-rzr-grill,,,,,,,,,Red,,,No,,,,,200485-R,1814.36948,shopify,100,continue,manual,174.76,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200513.3.png?v=1746806096,7,Polaris RZR Grill by AJK Offroad Blue Grill Right Side Angle Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/red-grill-done-1.png?v=1722524006,lb,,71.89,
polaris-rzr-grill,,,,,,,,,Black,,,No,,,,,200485-BLK,1814.36948,shopify,100,continue,manual,174.76,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/TEMP-Grill-1.png?v=1746806130,8,Polaris RZR Grill by AJK Offroad Blue Grill Close Up Installed View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/black-grill-1.png?v=1722524006,lb,,71.89,
weld-on-click-6-plate,Weld On Click 6 Plate,"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></span></p>
<ul>
<li>Weld on</li>
<li>11 gauge steel</li>
<li style=""font-weight: 400;"">CNC Laser cut and bent</li>
<li style=""font-weight: 400;"">All-in-one mount</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU 200395-2</p>
<p>Our Weld on Click 6 plate allows you to mount a click 6 harness on your rollcage. This plate functions as a large singular mounting point for a click 6 harness. This plate will need to be welded onto a roll bar behind the desired seat. Our plate has been CNC laser cut and bent from 11 gauge steel. This click 6 plate is the same plate used in our <strong><a href=""https://ajkoffroad.com/products/polaris-click-6-bolt-on-harness-mount/"">bolt on click 6 harness mount.</a></strong></p>
<p>We also sell individual mounting tabs <a href=""https://ajkoffroad.com/products/click-6-tabs/""><strong>here.</strong></a></p>
<p>This mount does not include the click 6 harness.</p>",AJK Offroad,Uncategorized,,"click 6, click 6 mount, harness mount, seatbelt mount, woo_import_1",TRUE,Title,Default Title,,,,,,,,200395-2,453.59237,,-8,deny,manual,18.14,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395-2-4.png?v=1710121931,1,Weld On Click 6 Plate  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
weld-on-click-6-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395-2.1.png?v=1710121931,2,Weld On Click 6 Plate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weld-on-click-6-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395-2.3.png?v=1710121931,3,Weld On Click 6 Plate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weld-on-click-6-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395.2-5.png?v=1710121931,4,Weld On Click 6 Plate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weld-on-click-6-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395-2.6.png?v=1710121931,5,Weld On Click 6 Plate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weld-on-click-6-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200395-2.2.png?v=1710121931,6,Weld On Click 6 Plate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-foot-rest,Kawasaki KRX Foot Rest,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">CNC laser cut</li>
<li>Powder coated black</li>
<li>Plenty of adjustment</li>
<li>Includes hardware</li>
<li>Easy to install</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU# 200484</p>
<p>Our Kawasaki KRX foot rest is designed to control throttle surges on bumpy rides. This footrest has 2.5'' long bolt slots to adjust for different size feet and legs. Our footrest is a simple and quick to install solution for throttle surges.</p>
<h4><strong>Build Quality </strong></h4>
<p>Our footrest starts as a sheet of 11 gauge steel. The steel is then CNC laser cut and CNC bent for consistency and quality. Finally, the footrest gets powder coated black for a smooth finish.</p>
<h4><strong>Installation</strong></h4>
<p>These are very simple to install. Simply remove the one bolt holding the floor board to the frame and replace with the supplied bolt.  You will also use a self drilling screw to hold the footrest in place.</p>
<p>All hardware supplied</p>
<p> </p>
<p> </p>",AJK Offroad,Uncategorized,,"foot rest, Kawasaki, Kawasaki footrest, Kawasaki KRX, KRX, KRX footrest, woo_import_1",TRUE,Title,Default Title,,,,,,,,'200484,907.18474,shopify,32,continue,manual,44.32,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/footrest.4-1.png?v=1710121923,1,Kawasaki KRX Foot Rest  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,18.03,active
kawasaki-krx-foot-rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/footrest.1-1.png?v=1710121923,2,Kawasaki KRX Foot Rest  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-foot-rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/footrest.2-1.png?v=1710121923,3,Kawasaki KRX Foot Rest  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-foot-rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/footrest.3-1.png?v=1710121923,4,Kawasaki KRX Foot Rest  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-foot-rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/footrest.5-1.png?v=1710121923,5,Kawasaki KRX Foot Rest  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-foot-rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200484-1.png?v=1710121923,6,Kawasaki KRX Foot Rest  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-shift-gate,Kawasaki KRX Shift Gate,"<p><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul>
<li style=""font-weight: 400;"">Easy Installation</li>
<li>Replaces Stock Shift Gate</li>
<li>Quality Materials</li>
<li>MADE IN USA</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>SKU: 200482</p>
<p>The stock shift gate on your Kawasaki KRX is a clunky piece of plastic that ruins the feeling of shifting. So we designed a shift gate that won't take away from the feeling of shifting. Our shift gate starts by being cut from 11 gauge American made steel. Our work is then powder coated black to give the gate a good finish.</p>
<p>In the above drop down box select if you want our Billet aluminum shifter knob.  Our Kawasaki KRX Shift Knob looks great and is easy to install.  Remove your old shifter knob and slide our billet aluminum shifter knob on and tighten 2 set screws for a secure fit.</p>
<p> </p>",AJK Offroad,Uncategorized,,"Kawasaki, Kawasaki KRX, KRX, shift gate, woo_import_1",TRUE,Shift Knob,Black,,,,,,,,1)482 1)462-B,1814.36948,,-4,deny,manual,71.42,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-shift-gate-1.png?v=1710121913,1,Kawasaki KRX Shift Gate  AJK Offroad Black  ,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-shift-gate-1.png?v=1710121913,lb,,,active
kawasaki-krx-shift-gate,,,,,,,,,Raw,,,,,,,,1)482 1)462,1814.36948,,-3,deny,manual,66.56,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/Kawasaki-KRX.png?v=1710121913,2,Kawasaki KRX Shift Gate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-shift-gate-1.png?v=1710121913,lb,,,
kawasaki-krx-shift-gate,,,,,,,,,None,,,,,,,,'200482,453.59237,shopify,28,continue,manual,21.44,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-SHIFT-KNOB-1.png?v=1710121913,3,Kawasaki KRX Shift Gate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-shift-gate-1.png?v=1710121913,lb,,8.82,
kawasaki-krx-shift-gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/KRX-Shift-Gate-1-1.png?v=1710121913,4,Kawasaki KRX Shift Gate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-shift-gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200462-B.2-1.png?v=1710121913,5,Kawasaki KRX Shift Gate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-krx-shift-gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/200462-B-1.png?v=1710121913,6,Kawasaki KRX Shift Gate  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,Packout Mount Lock,"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></span></p>
<ul>
<li>Protect Your Packout boxes</li>
<li style=""font-weight: 400;"">CNC Laser cut from steel</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fits all Milwaukee boxes</span></li>
<li>ZERO installation</li>
<li>Powder coated Black</li>
<li>Select if you want a lock below</li> </ul> <div class=""shortdescriptionbottom""></div><!-- split -->
<p>A Milwaukee Packout box is a great investment for your machine, protect your Packout boxes with our Packout Mount Lock. Our Packout lock comes in two pieces allowing use with all the Packout box styles. This Packout Lock has been designed with American Made 10 gauge steel. The steel gets CNC laser cut and CNC bent for assured quality. Then the lock gets powder coated black for a matching finish with our Packout mounts.</p>
<p>Select your option above if you want a small brass lock with our lock bracket.  Our lock is roughly 1.25"" wide with a .162 shank diameter.</p>",AJK Offroad,Uncategorized,,"Millwaukee Packout, Milwaukee Packout Mount, packout, Packout Lock, packout mount, woo_import_1",TRUE,With Small Padlock,YES,,,,,,,,1)495 1)300322,453.59237,shopify,100,continue,manual,30.23,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/Packout-Lock-Cl.png?v=1710121891,1,Packout Mount Lock  AJK Offroad   ,FALSE,,,,,,,,,,,,,,,'8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-lock-with-lock.png?v=1710121897,lb,,13.33,active
packout-mount-lock,,,,,,,,,NO,,,,,,,,'200495,453.59237,shopify,98,continue,manual,25.28,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/Packout-lock-cl2.png?v=1710121891,2,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/lock-position-3.png?v=1710121903,lb,,10.4,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/Packout-lock-side.png?v=1710121891,3,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/Packout-Lock-w_lock.png?v=1710121891,4,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/All-three-1.png?v=1710121891,5,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/side-2-1.png?v=1710121897,6,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-side-1.png?v=1710121897,7,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-lock-with-lock.png?v=1710121897,8,Packout Mount Lock  AJK Offroad YES  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-lock-sccccccccccccccccccccccc-1.png?v=1710121897,9,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-middle-1.png?v=1710121897,10,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-left.png?v=1710121903,11,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/lock-position-3.png?v=1710121903,12,Packout Mount Lock  AJK Offroad NO  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/position-1.png?v=1710121903,13,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/packout-right-1.png?v=1710121903,14,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packout-mount-lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/products/lock-Position-2.png?v=1710121903,15,Packout Mount Lock  AJK Offroad   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
