Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Cost per item,Image Src,Image Position,Image Alt Text,Status
rgb-accent-lights-for-polaris-rzr-xp-1000-xp-turbo-2019-2023,RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023,"<p><strong>RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Rgb,XPR-RGBACCENTLIG,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/02-2__80104.jpg?v=1603325832&width=1000,1,RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023,archived
rgb-accent-lights-for-polaris-rzr-xp-1000-xp-turbo-2019-2023,RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023,"<p><strong>RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Rgb,XPR-RGBACCENTLIG,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/02-2__80104.jpg?v=1603325832&width=1000,1,RGB Accent Lights for Polaris RZR XP 1000 XP Turbo 2019-2023,archived
rgb-front-grille-accent-light-for-polaris-rzr-pro-xp,RGB Front Grille Accent Light for Polaris RZR PRO XP,"<p><strong>RGB Front Grille Accent Light for Polaris RZR PRO XP</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Rgb,XPR-RGBFRONTGRIL,,shopify,100,deny,manual,196.99,217.99,TRUE,TRUE,,137.89,https://xpriteusa.com/cdn/shop/products/02-2__80104.jpg?v=1603325832&width=1000,1,RGB Front Grille Accent Light for Polaris RZR PRO XP,active
rgb-front-grille-accent-light-for-polaris-rzr-pro-xp,RGB Front Grille Accent Light for Polaris RZR PRO XP,"<p><strong>RGB Front Grille Accent Light for Polaris RZR PRO XP</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Rgb,XPR-RGBFRONTGRIL,,shopify,100,deny,manual,196.99,217.99,TRUE,TRUE,,137.89,https://xpriteusa.com/cdn/shop/products/02-2__80104.jpg?v=1603325832&width=1000,1,RGB Front Grille Accent Light for Polaris RZR PRO XP,active
rgb-interior-light-strips-powered-by-cigarette-plug,RGB Interior Light Strips - Powered by Cigarette Plug,"<p><strong>RGB Interior Light Strips - Powered by Cigarette Plug</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Red,XPR-RGBINTERIORL,,shopify,100,deny,manual,25.99,39.00,TRUE,TRUE,,18.19,https://xpriteusa.com/cdn/shop/products/1__63127.jpg?v=1623365900&width=1000,1,RGB Interior Light Strips - Powered by Cigarette Plug,active
rgb-interior-light-strips-powered-by-cigarette-plug,RGB Interior Light Strips - Powered by Cigarette Plug,"<p><strong>RGB Interior Light Strips - Powered by Cigarette Plug</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Red,XPR-RGBINTERIORL,,shopify,100,deny,manual,25.99,39.00,TRUE,TRUE,,18.19,https://xpriteusa.com/cdn/shop/products/1__63127.jpg?v=1623365900&width=1000,1,RGB Interior Light Strips - Powered by Cigarette Plug,active
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1_-1.jpg?v=1757339310&width=1600,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/17inch-DoubleSided-01.jpg?v=1753197399&width=1600,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/17inch-SingleSided-01.jpg?v=1753197743&width=1600,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_604329d2-bedf-4e1e-b6b0-470b8eee9003.jpg?v=1636141597&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1-1_0daea2cc-8832-4716-9e0c-c1d6436c5307.jpg?v=1674154922&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1__63127.jpg?v=1623365900&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_604329d2-bedf-4e1e-b6b0-470b8eee9003.jpg?v=1636141597&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1-1_0daea2cc-8832-4716-9e0c-c1d6436c5307.jpg?v=1674154922&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1__63127.jpg?v=1623365900&width=1000,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-rock-lights-with-remote-control-bluetooth-discovery-series,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,"<p><strong>RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,Blue,XPR-RGBLEDROCKLI,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1_-1.jpg?v=1757339310&width=1600,1,RGB LED Rock Lights with Remote Control & Bluetooth | Discovery Series,archived
rgb-led-truck-bed-light-strips-with-bluetooth-and-remote-control-spire-3-series,RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series,"<p><strong>RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Blue,XPR-RGBLEDTRUCKB,,shopify,100,deny,manual,44.99,45.99,TRUE,TRUE,,31.49,https://xpriteusa.com/cdn/shop/products/1_604329d2-bedf-4e1e-b6b0-470b8eee9003.jpg?v=1636141597&width=1000,1,RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series,active
rgb-led-truck-bed-light-strips-with-bluetooth-and-remote-control-spire-3-series,RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series,"<p><strong>RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,Blue,XPR-RGBLEDTRUCKB,,shopify,100,deny,manual,44.99,45.99,TRUE,TRUE,,31.49,https://xpriteusa.com/cdn/shop/products/1__63127.jpg?v=1623365900&width=1000,1,RGB LED Truck Bed Light Strips with Bluetooth and Remote Control | Spire 3 Series,active
