Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fare Freight Package Type (product.metafields.app--65750532097--fare_freight.package_type),Height (product.metafields.next_cart.height),Length (product.metafields.next_cart.length),Width (product.metafields.next_cart.width),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Vehicle seating features (product.metafields.shopify.vehicle-seating-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Status
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Flat Top/No Rack (standard),,,Non-Extended (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-1-0-3E,68038.8555,,0,deny,manual,2798,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Extended/12"" Addl. Overhang (+ $150)",,,"Pkg 3: Hi-power Switch Box (2x Dome, Outlets), 50"" Front, 10"" Side Lights, Rear Pods (+ $1099)",,KR3-3-5-3,68038.8555,,-2,deny,manual,2947,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,Non-Extended (standard),,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,KR3-3-0-4,68038.8555,,0,deny,manual,3646,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Square Tube Rack (+ $249),,,"Extended/12"" Addl. Overhang (+ $150)",,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,KR3-2-5-4,68038.8555,,0,deny,manual,3646,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Square Tube Rack (+ $249),,,Non-Extended (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-2-0-3E,68038.8555,,0,deny,manual,3047,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Flat Top/No Rack (standard),,,"Extended/12"" Addl. Overhang (+ $150)",,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-1-5-3E,68038.8555,,0,deny,manual,2948,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Flat Top/No Rack (standard),,,Non-Extended (standard),,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-1-0-4E,68038.8555,,0,deny,manual,3648,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Extended/12"" Addl. Overhang (+ $150)",,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,KR3-3-5-4,68038.8555,,0,deny,manual,3796,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,Non-Extended (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-3-0-3E,68038.8555,,0,deny,manual,3197,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Square Tube Rack (+ $249),,,"Extended/12"" Addl. Overhang (+ $150)",,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-2-5-3E,68038.8555,,0,deny,manual,3197,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Square Tube Rack (+ $249),,,Non-Extended (standard),,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-2-0-4E,68038.8555,,0,deny,manual,3897,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Flat Top/No Rack (standard),,,"Extended/12"" Addl. Overhang (+ $150)",,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-1-5-4E,68038.8555,,0,deny,manual,3798,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Extended/12"" Addl. Overhang (+ $150)",,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,KR3-3-5-3E,68038.8555,,-2,deny,manual,3347,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,Non-Extended (standard),,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-3-0-4E,68038.8555,,0,deny,manual,4047,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Square Tube Rack (+ $249),,,"Extended/12"" Addl. Overhang (+ $150)",,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-2-5-4E,68038.8555,,0,deny,manual,4047,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fxt-metal-roof-top-rack,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Extended/12"" Addl. Overhang (+ $150)",,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,KR3-3-5-4E,68038.8555,,-1,deny,manual,4197,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-front-roll-bar-basket,Kawasaki Mule Pro Front Roll Bar Basket,"<p>Kawasaki Mule Pro Series Roll bar basket by Ranch Armor. Fully compatible with most tip-out glass windshields. We try to stay away from U-bolts and this roll bar basket is no exception. It bolts-up easily using the pre-existing factory roll-cage bolts that connect chassis to upper roll-frame. It's as simple as undoing the factory bolts (2 on each side), and sliding roll-bar mounts in between two frame pieces. </p>
<h2><span>Kawasaki Mule Pro Fx/FXT Front Roll Bar Basket Specifications:</span></h2>
<ul>
<li>Laser Cut 14 GA Sheet Metal with Pressed Edges</li>
<li>Slotted and Vented Design</li>
<li>Laser-cut/Pressed mounts fit and contour perfect with roll-frame studs.</li>
<li>Textured powder-coat finish standard </li>
<li>Hardware included to secure basket to roll-bar mounts. (2x bolts/2x lock-nuts/4x washers)</li>
<li>Install time: 20-30 minutes</li>
<li>Warranty: Lifetime on welds and construction</li>
</ul>
<h4><span><span>Kawasaki Mule Pro Basket Compatibility:</span></span></h4>
<ul>
<li><span>100% compatible with all: 2015+ model Kawasaki Mule Pro Series UTV's.</span></li>
</ul>
<p> </p>
<p> </p>",Ranch Armor,Uncategorized,,"in-stock-items, kawasaki-mule-pro-fxt-utv-accessories, utv-storage-baskets-front-hood-racks",TRUE,Title,Default Title,,,,,,,,KA11,12700.58636,,-8,deny,manual,349,449,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_Front_Hood_Basket_Rack_for_Roll_Bar_By_Ranch_Armor__25655.jpg?v=1737045312,1,Kawasaki Mule Pro Front Roll Bar Basket,FALSE,,,,5,8,60,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
kawasaki-mule-pro-front-roll-bar-basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_Ranch_Armor_Roll_Bar_Basket__69842.jpg?v=1737045312,2,Kawasaki Mule Pro Front Roll Bar Basket,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-mule-pro-front-roll-bar-basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_FXT_front_Roll_Bar_Basket_Windshield_Rack_by_Ranch_Armor__05958.jpg?v=1737045311,3,Kawasaki Mule Pro Front Roll Bar Basket,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-mule-pro-front-roll-bar-basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_FX_FXT_Windshield_Basket_Front_Rack__33593.jpg?v=1737045312,4,Kawasaki Mule Pro Front Roll Bar Basket,,,,,,,,,,,,,,,,,,,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,Kawasaki Mule Pro FX/FXT High Seat,"<p style=""text-align: left;"">A spacious and secure Kawasaki Mule Pro FX/FXT High Seat is here! The new Mule Pro models are well-built machines that follow in the footsteps of the Mule UTV line everyone has come to know. The Pro really has some get-up and drives phenomenally. The bed is smaller, which left us with a challenge in creating a high seat that would allow for two large adults to sit up safely. The solution was quickly found which involved extending the butt portion of the seat out, and hang over the tailgate. Of course, we had to make sure the seat was safe. We tested it through the most extreme conditions including: massive incline and declines as well as roll-over/tip testing. Torture testing on the unit was done with riders equating to over 500 pounds up on the seat. Disclaimer: As always, we DO NOT recommend and are always against riding high seats while vehicle(s) are in motion. </p>
<p>We now include 2 additional braces that mount under-bed and utilize factory bed-frame tubing to reinforce front bolt-down points of high seat. Please see photo below or in product image gallery.</p>
<h3><strong>Kawasaki Mule Pro FX/FXT High Seat Specifications:</strong></h3>
<ul>
<li>Primary construction - Steel: 1"" Square Tube , Angle Iron, Laser cut 3/16"" Thick Legs</li>
<li>Sail cloth UV, Marine, Mildew resistant fabric/canvas (10x stronger then vinyl)</li>
<li>Marine medium firm foam cushions</li>
<li>Laser-cut plate legs provide great look and exceptional support</li>
<li>Choice of a textured powder coat (standard) or Bed-Liner for additional cost</li>
<li>Lifetime warranty on construction</li>
</ul>
<p style=""text-align: center;""><span style=""color: #ff0000;""><strong>Ranch Armor High Seats are NOT to be ridden while vehicle is in motion. Please Note: Death or Serious Injury can occur. </strong></span></p>
<p> </p>
<p> </p>",Ranch Armor,Uncategorized,,"kawasaki-mule-pro-fxt-utv-accessories, rear-passenger-high-seats-rumble-bed-seats, steel-high-seats-rear-hunting-racks",TRUE,Arm Rest & Rifle Rest Cushions,None (standard),,Dual Floor Mounted Rifle Mount,None (standard),,Rear Upper Storage Basket or Game Hoist,None (Standard),,KS1-1--,58967.0081,,0,deny,manual,2599,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_Metal_Hunting_High_Seat__06133.jpg?v=1737045306,1,Kawasaki Mule Pro FX/FXT High Seat,FALSE,,,,,,48,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,None (Standard),,KS1-2--,58967.0081,,0,deny,manual,2759,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Hoist_on_Kawasaki_Mule_Pro_High_Seat_by_Ranch_Armor.jpg?v=1764090122,2,Hoist on Kawasaki Mule Pro High Seat by Ranch Armor,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,None (Standard),,KS1-1-3-,58967.0081,,0,deny,manual,2764,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_High_Seat_with_upper_basket_on_1000_by_Ranch_Armor.jpg?v=1764090122,3,Kawasaki Mule Pro High Seat with upper basket on 1000 by Ranch Armor,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,None (standard),,,None (standard),,,Add Rear Upper Storage Basket(+ $449),,KS1-1--4,58967.0081,,0,deny,manual,3048,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_Ranch_Armor_Steel_High_Seat__75847.jpg?v=1764090122,4,Kawasaki Mule Pro FX/FXT High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,None (Standard),,KS1-2-3-,58967.0081,,0,deny,manual,2924,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_FXT_Rear_HighSeat_with_Basket_by_Ranch_Armor__91986.jpg?v=1764090122,5,Kawasaki Mule Pro FX/FXT High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,Add Rear Upper Storage Basket(+ $449),,KS1-2--4,58967.0081,,0,deny,manual,3208,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Side_View_of_Kawasaki_Mule_Pro_FXT_High_Seat_loaed_with_upper_basket_and_options__61872.jpg?v=1764090122,6,Kawasaki Mule Pro FX/FXT High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,Add Rear Upper Storage Basket(+ $449),,KS1-1-3-4,58967.0081,,0,deny,manual,3213,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Kawasaki_Mule_Pro_FX_FXT_High_Rack_High_Seat_Hunting__08235.jpg?v=1764090122,7,Kawasaki Mule Pro FX/FXT High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,None (standard),,,None (standard),,,Add Rear Hoist w/ 2000# Winch (+ $899),,KS1-1--W,58967.0081,,0,deny,manual,3498,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/High_Seats_on_2_Kawasaki_Mule_Pros_by_Ranch_Armor.jpg?v=1764090099,8,High Seats on 2 Kawasaki Mule Pros by Ranch Armor,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,Add Rear Upper Storage Basket(+ $449),,KS1-2-3-4,58967.0081,,-1,deny,manual,3373,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,Add Rear Hoist w/ 2000# Winch (+ $899),,KS1-2--W,58967.0081,,0,deny,manual,3658,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,Add Rear Hoist w/ 2000# Winch (+ $899),,KS1-1-3-W,58967.0081,,0,deny,manual,3663,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
kawasaki-mule-pro-fx-fxt-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,Add Rear Hoist w/ 2000# Winch (+ $899),,KS1-2-3-W,58967.0081,,0,deny,manual,3823,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,Yamaha Viking 6 (IV) Metal Top,"<p>Yamaha Viking 6 crew metal roof is here! A true one-piece metal top for the Viking VI UTV. We were the first to offer a metal one-piece top for the Viking's. The reason we are first, and you're probably asking why didn't anyone else make it or why is there still only a couple companies making metal tops for them? It's NOT because the Viking isn't popular! Yamaha made the Viking UTV's frame wider than ANY other UTV on the market to accommodate the 6 individual passenger seat(s) arrangement. Available sheets of metal to accommodate are usually 5' x 10'. Well, the Viking needs a few inches wider at 62"" being the widest over-head roll-frame width. It was a headache that we had no choice, but to address. It would not have been a problem if we did a two-piece metal roof, but we ran in the opposite direction of the two-piece designs back in early 2014. </p>
<p>Roof mounts easily using included U-Bolt hardware, and is 100% silent. This top although larger over our other crew crew UTV roofs, is actually lighter. A lighter what we coined ""frame-on-frame"" design was used. Go ahead, stand up there, fill your feeders and put all the corn you want on the top, it won't mind one bit. </p>
<h2>Yamaha Viking IV (Crew) Metal Roof Specifications:</h2>
<ul>
<li>Steel Construction with steel tubular/Angle Iron sub-frame</li>
<li>Textured Powder Coat standard</li>
<li>14 Gauge Steel Shell (Optional 11 Gauge Aluminum Upgrade)</li>
<li>Rain “Gutters” Front &amp; Rear</li>
<li>Easy Installation. (Set the roof in place over the roll bars and line-up loop-clamp slots)</li>
<li>Lifetime Warranty on construction</li>
</ul>",Ranch Armor,Uncategorized,,"steel-roofs, utv-roofs-1, utv-roofs-metal-tops-steel-aluminum-polaris-kawasaki-can-am-yamaha-john-deere-roxor, yamaha-viking-utv-accessories-bumper-roof-basket",TRUE,Roof Rack Type,Flat Top/No Rack (standard),,Lighting & Audio Package,No lights or audio (standard),,,,,YR1-1-0,65770.89365,,0,deny,manual,1399,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Yamaha_Viking_Metal_Top_on_Crew_6_UTV__65798.jpg?v=1737045289,1,Yamaha Viking 6 (IV) Metal Top,FALSE,,,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,No lights or audio (standard),,,,,YR1-2-0,65770.89365,,-1,deny,manual,1648,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Yamaha_Viking_6_Crew_Metal_Roof_One-Piece_Top_by_Ranch_Armor__54823.jpg?v=1737045289,2,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,,,,YR1-1-1,65770.89365,,0,deny,manual,1798,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Yamaha_Viking_6_Crew_Front_View_of_Metal_One-Piece_Roof_and_Rack_by_Ranch_Armor__24270.jpg?v=1737045289,3,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,No lights or audio (standard),,,,,YR1-3-0,65770.89365,,0,deny,manual,1798,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Yamaha_Viking_6_Crew_Cab_Under-side_of_Metal_Roof_by_Ranch_Armor__45251.jpg?v=1737045289,4,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,,,,YR1-2-1,65770.89365,,0,deny,manual,2047,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Yamaha_Viking_Crew_6_Metal_Roof_side_flange_curved_contour_of_roll_bar_frame__08047.jpg?v=1737045289,5,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,"Pkg 2: Switch Box (Dome, Outlets), 30"" Single Row Front, Rear Pods (+ $699)",,,,,YR1-1-2,65770.89365,,0,deny,manual,2098,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/20160114_114515__90803.jpg?v=1737045289,6,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,Pkg 1: Control Box Only (Large) Use Your Own Lights (+399),,,,,YR1-3-1,65770.89365,,0,deny,manual,2197,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/20160114_114530__97357.jpg?v=1737045289,7,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,"Pkg 2: Switch Box (Dome, Outlets), 30"" Single Row Front, Rear Pods (+ $699)",,,,,YR1-2-2,65770.89365,,0,deny,manual,2347,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/20160114_114508__08018.jpg?v=1737045289,8,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,"Pkg 3: Hi-power Switch Box (2x Dome, Outlets), 50"" Front, 10"" Side Lights, Rear Pods (+ $1099)",,,,,YR1-1-3,65770.89365,,0,deny,manual,2498,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/20160109_152521__38851.jpg?v=1737045289,9,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 2: Switch Box (Dome, Outlets), 30"" Single Row Front, Rear Pods (+ $699)",,,,,YR1-3-2,65770.89365,,0,deny,manual,2497,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/20160114_114540__10970.jpg?v=1737045289,10,Yamaha Viking 6 Metal Roof with TDLED 54 inch curved light bar caged in. We use 1/2 inch solid steel round stock curved to the contour of the light giving you protection and sleek styling. ,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,"Pkg 3: Hi-power Switch Box (2x Dome, Outlets), 50"" Front, 10"" Side Lights, Rear Pods (+ $1099)",,,,,YR1-2-3,65770.89365,,0,deny,manual,2747,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Top_Package_4_Wetsounds_Conrol_Box___85586.jpg?v=1737045289,11,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,,,,YR1-1-4,65770.89365,,0,deny,manual,3347,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Package_4_Wetsounds_Top_Option_Control_Box__85435.jpg?v=1737045289,12,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,"Pkg 3: Hi-power Switch Box (2x Dome, Outlets), 50"" Front, 10"" Side Lights, Rear Pods (+ $1099)",,,,,YR1-3-3,65770.89365,,0,deny,manual,2897,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Wetsounds_Stealth_Bar_Package_4__45356.jpg?v=1737045289,13,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,,,,YR1-2-4,65770.89365,,0,deny,manual,3596,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Ranch_Armor_Wetsounds_Control_Box_with_Cover__24491.jpg?v=1737045289,14,Yamaha Viking 6 (IV) Metal Top,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,,,,YR1-1-3E,65770.89365,,0,deny,manual,2898,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Premium Laser Cut/Slotted Racks (+ $399),,,Pkg 4: Everything in Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$1948),,,,,YR1-3-4,65770.89365,,0,deny,manual,3746,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Square Tube Rack (+ $249),,,"Elusive Wildlife Pkg 3: Front 50"" Green/White, Side 15"" Green/White, Rear 15"" Green/White (+ $1499)",,,,,YR1-2-3E,65770.89365,,0,deny,manual,3147,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
yamaha-viking-6-iv-metal-roof,,,,,,,,,Flat Top/No Rack (standard),,,Elusive Wildlife Pkg 4: Everything in Elusive Wildlife Pkg 3. Plus Wetsounds Head Unit & Sound Bar (+$2349),,,,,YR1-1-4E,65770.89365,,0,deny,manual,3748,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
